customer_id,age,age_group,job,marital,education,default,balance,balance_band,housing,loan,contact,day,month,period,duration,campaign,campaign_band,pdays,previous,poutcome,contacted,engaged,warm_lead,converted,y
C30426,47,40-49,technician,single,secondary,no,58,0-999,no,no,telephone,5,feb,2026-02,33,1,1 contact,-1,0,unknown,1,0,0,0,no
C30427,57,50-59,services,married,primary,no,-319,Negative,no,yes,cellular,5,feb,2026-02,620,1,1 contact,196,1,other,1,1,1,0,no
C30428,46,40-49,management,married,tertiary,no,222,0-999,no,no,cellular,5,feb,2026-02,92,1,1 contact,-1,0,unknown,1,0,0,0,no
C30429,31,30-39,admin.,single,tertiary,no,541,0-999,no,no,cellular,5,feb,2026-02,100,1,1 contact,-1,0,unknown,1,0,0,0,no
C30430,38,30-39,entrepreneur,married,tertiary,no,228,0-999,yes,no,cellular,5,feb,2026-02,105,1,1 contact,-1,0,unknown,1,0,0,0,no
C30431,31,30-39,blue-collar,single,secondary,no,573,0-999,yes,no,telephone,5,feb,2026-02,58,1,1 contact,269,2,failure,1,0,1,0,no
C30432,35,30-39,admin.,single,secondary,no,1087,1k-4.9k,no,no,cellular,5,feb,2026-02,110,1,1 contact,-1,0,unknown,1,0,0,0,no
C30433,32,30-39,technician,single,tertiary,no,1813,1k-4.9k,no,no,cellular,5,feb,2026-02,102,1,1 contact,-1,0,unknown,1,0,0,0,no
C30434,29,18-29,blue-collar,single,primary,no,365,0-999,yes,yes,cellular,5,feb,2026-02,72,1,1 contact,274,2,failure,1,0,1,0,no
C30435,40,40-49,admin.,married,secondary,no,367,0-999,yes,no,telephone,5,feb,2026-02,89,1,1 contact,274,1,failure,1,0,1,0,no
C30436,27,18-29,management,single,tertiary,no,497,0-999,no,no,cellular,5,feb,2026-02,125,1,1 contact,-1,0,unknown,1,0,0,0,no
C30437,37,30-39,unemployed,married,secondary,no,629,0-999,yes,no,cellular,5,feb,2026-02,255,1,1 contact,-1,0,unknown,1,1,1,0,no
C30438,58,50-59,technician,married,unknown,no,1617,1k-4.9k,yes,no,cellular,5,feb,2026-02,109,4,4+ contacts,274,2,failure,1,0,1,0,no
C30439,33,30-39,admin.,married,secondary,no,56,0-999,no,no,cellular,5,feb,2026-02,74,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30440,45,40-49,management,married,tertiary,no,2953,1k-4.9k,yes,yes,cellular,5,feb,2026-02,388,1,1 contact,-1,0,unknown,1,1,1,0,no
C30441,54,50-59,technician,married,secondary,no,0,0-999,no,no,telephone,5,feb,2026-02,744,3,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30442,55,50-59,blue-collar,married,secondary,no,1765,1k-4.9k,yes,no,cellular,5,feb,2026-02,445,1,1 contact,267,1,failure,1,1,1,0,no
C30443,30,30-39,technician,single,secondary,no,728,0-999,yes,no,cellular,5,feb,2026-02,393,1,1 contact,261,1,other,1,1,1,0,no
C30444,42,40-49,technician,married,secondary,no,315,0-999,yes,no,cellular,5,feb,2026-02,208,1,1 contact,275,2,failure,1,1,1,0,no
C30445,45,40-49,services,married,secondary,no,925,0-999,yes,no,cellular,5,feb,2026-02,118,2,2-3 contacts,232,4,other,1,0,1,0,no
C30446,34,30-39,management,divorced,tertiary,no,0,0-999,no,no,cellular,5,feb,2026-02,108,4,4+ contacts,175,3,failure,1,0,1,0,no
C30447,42,40-49,self-employed,married,secondary,no,513,0-999,no,no,telephone,5,feb,2026-02,98,1,1 contact,-1,0,unknown,1,0,0,0,no
C30448,45,40-49,technician,married,secondary,no,858,0-999,no,no,cellular,5,feb,2026-02,617,4,4+ contacts,251,2,failure,1,1,1,0,no
C30449,38,30-39,technician,divorced,tertiary,no,915,0-999,yes,no,cellular,5,feb,2026-02,22,7,4+ contacts,266,4,other,1,0,1,0,no
C30450,34,30-39,technician,single,tertiary,no,992,0-999,yes,no,cellular,5,feb,2026-02,71,2,2-3 contacts,-1,0,unknown,1,0,0,1,yes
C30451,36,30-39,management,married,tertiary,no,190,0-999,yes,no,cellular,5,feb,2026-02,217,1,1 contact,-1,0,unknown,1,1,1,0,no
C30452,30,30-39,unemployed,single,secondary,no,79,0-999,no,yes,cellular,5,feb,2026-02,528,2,2-3 contacts,196,1,failure,1,1,1,0,no
C30453,32,30-39,admin.,divorced,secondary,no,2294,1k-4.9k,yes,no,cellular,5,feb,2026-02,342,2,2-3 contacts,260,2,failure,1,1,1,0,no
C30454,42,40-49,technician,single,secondary,no,555,0-999,yes,no,cellular,5,feb,2026-02,449,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30455,41,40-49,entrepreneur,single,tertiary,no,791,0-999,yes,no,cellular,5,feb,2026-02,215,1,1 contact,80,1,other,1,1,1,0,no
C30456,58,50-59,technician,married,secondary,no,0,0-999,yes,no,cellular,5,feb,2026-02,1823,1,1 contact,205,1,failure,1,1,1,0,no
C30457,47,40-49,admin.,single,tertiary,no,178,0-999,no,no,telephone,5,feb,2026-02,17,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C30458,35,30-39,self-employed,married,tertiary,no,137,0-999,no,no,cellular,5,feb,2026-02,142,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C30459,40,40-49,blue-collar,married,primary,no,665,0-999,yes,no,cellular,5,feb,2026-02,177,3,2-3 contacts,211,1,success,1,0,1,0,no
C30460,33,30-39,management,divorced,tertiary,no,1,0-999,yes,no,cellular,5,feb,2026-02,26,8,4+ contacts,267,1,other,1,0,1,0,no
C30461,39,30-39,management,single,tertiary,no,122,0-999,yes,no,cellular,5,feb,2026-02,787,1,1 contact,-1,0,unknown,1,1,1,0,no
C30462,35,30-39,admin.,single,secondary,no,1016,1k-4.9k,no,yes,cellular,5,feb,2026-02,418,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30463,30,30-39,services,married,secondary,no,1743,1k-4.9k,yes,no,cellular,5,feb,2026-02,192,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C30464,28,18-29,management,single,tertiary,no,810,0-999,yes,no,cellular,5,feb,2026-02,137,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30465,37,30-39,blue-collar,married,secondary,no,660,0-999,yes,yes,cellular,5,feb,2026-02,449,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C30466,48,40-49,management,married,tertiary,no,500,0-999,yes,yes,cellular,5,feb,2026-02,53,1,1 contact,-1,0,unknown,1,0,0,0,no
C30467,29,18-29,admin.,single,secondary,no,209,0-999,no,no,cellular,5,feb,2026-02,605,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30468,55,50-59,technician,married,secondary,no,956,0-999,yes,yes,cellular,5,feb,2026-02,116,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C30469,27,18-29,technician,single,secondary,no,126,0-999,yes,yes,cellular,5,feb,2026-02,147,2,2-3 contacts,216,4,failure,1,0,1,0,no
C30470,48,40-49,entrepreneur,single,tertiary,no,318,0-999,yes,no,cellular,5,feb,2026-02,1017,4,4+ contacts,-1,0,unknown,1,1,1,1,yes
C30471,36,30-39,student,single,secondary,no,624,0-999,no,no,cellular,5,feb,2026-02,518,2,2-3 contacts,8,1,other,1,1,1,0,no
C30472,26,18-29,blue-collar,single,tertiary,no,449,0-999,yes,no,cellular,5,feb,2026-02,339,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30473,31,30-39,student,single,unknown,no,643,0-999,no,no,cellular,5,feb,2026-02,82,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C30474,29,18-29,technician,single,secondary,no,401,0-999,yes,no,cellular,5,feb,2026-02,127,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30475,33,30-39,self-employed,married,tertiary,no,1099,1k-4.9k,no,no,cellular,5,feb,2026-02,111,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C30476,55,50-59,retired,married,tertiary,no,127,0-999,no,no,cellular,5,feb,2026-02,80,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30477,48,40-49,blue-collar,married,secondary,no,750,0-999,no,no,cellular,5,feb,2026-02,85,2,2-3 contacts,8,2,other,1,0,1,0,no
C30478,43,40-49,unknown,married,primary,no,644,0-999,no,no,telephone,5,feb,2026-02,195,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30479,39,30-39,management,married,tertiary,no,2976,1k-4.9k,no,no,cellular,5,feb,2026-02,134,12,4+ contacts,-1,0,unknown,1,0,0,0,no
C30480,48,40-49,blue-collar,married,secondary,no,426,0-999,yes,yes,cellular,5,feb,2026-02,153,2,2-3 contacts,177,2,failure,1,0,1,0,no
C30481,38,30-39,management,married,tertiary,no,0,0-999,no,no,cellular,5,feb,2026-02,214,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30482,40,40-49,unemployed,married,primary,no,1908,1k-4.9k,yes,no,cellular,5,feb,2026-02,1661,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30483,31,30-39,student,single,tertiary,no,2010,1k-4.9k,yes,no,cellular,5,feb,2026-02,15,5,4+ contacts,261,1,other,1,0,1,0,no
C30484,28,18-29,blue-collar,single,secondary,no,438,0-999,yes,no,cellular,5,feb,2026-02,347,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30485,42,40-49,housemaid,married,primary,no,4279,1k-4.9k,yes,no,cellular,5,feb,2026-02,97,1,1 contact,198,1,failure,1,0,1,0,no
C30486,29,18-29,unemployed,single,secondary,no,523,0-999,no,no,cellular,5,feb,2026-02,351,1,1 contact,-1,0,unknown,1,1,1,0,no
C30487,30,30-39,admin.,married,tertiary,no,285,0-999,no,no,cellular,5,feb,2026-02,693,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30488,28,18-29,technician,single,secondary,no,1405,1k-4.9k,yes,no,cellular,5,feb,2026-02,605,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30489,64,60+,management,married,tertiary,no,6251,5k+,no,no,telephone,5,feb,2026-02,125,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C30490,41,40-49,unemployed,married,secondary,no,0,0-999,no,no,cellular,5,feb,2026-02,532,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30491,37,30-39,management,married,tertiary,no,-491,Negative,yes,no,cellular,5,feb,2026-02,80,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30492,57,50-59,unemployed,married,secondary,no,3754,1k-4.9k,no,no,cellular,5,feb,2026-02,1063,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30493,31,30-39,management,married,unknown,no,68,0-999,yes,no,cellular,5,feb,2026-02,425,2,2-3 contacts,189,27,other,1,1,1,0,no
C30494,60,60+,management,married,tertiary,no,2281,1k-4.9k,no,no,cellular,5,feb,2026-02,230,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30495,31,30-39,blue-collar,married,secondary,no,823,0-999,yes,no,cellular,5,feb,2026-02,152,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30496,46,40-49,technician,married,tertiary,no,157,0-999,no,no,cellular,5,feb,2026-02,120,2,2-3 contacts,224,1,failure,1,0,1,0,no
C30497,33,30-39,technician,married,secondary,no,14850,5k+,yes,no,cellular,5,feb,2026-02,122,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C30498,36,30-39,technician,married,secondary,no,696,0-999,yes,no,cellular,5,feb,2026-02,590,5,4+ contacts,-1,0,unknown,1,1,1,0,no
C30499,28,18-29,technician,married,tertiary,no,510,0-999,yes,no,cellular,5,feb,2026-02,110,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30500,37,30-39,blue-collar,married,primary,no,95,0-999,yes,no,cellular,5,feb,2026-02,415,2,2-3 contacts,272,2,failure,1,1,1,0,no
C30501,31,30-39,entrepreneur,single,tertiary,no,544,0-999,no,yes,cellular,5,feb,2026-02,401,2,2-3 contacts,8,3,other,1,1,1,0,no
C30502,25,18-29,student,single,secondary,no,2354,1k-4.9k,no,no,cellular,5,feb,2026-02,226,7,4+ contacts,-1,0,unknown,1,1,1,1,yes
C30503,42,40-49,management,divorced,tertiary,no,1775,1k-4.9k,yes,no,telephone,5,feb,2026-02,276,5,4+ contacts,-1,0,unknown,1,1,1,0,no
C30504,32,30-39,technician,single,secondary,no,315,0-999,yes,no,cellular,5,feb,2026-02,280,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30505,38,30-39,housemaid,married,secondary,no,333,0-999,yes,no,cellular,5,feb,2026-02,606,2,2-3 contacts,202,1,other,1,1,1,0,no
C30506,42,40-49,unemployed,single,secondary,no,139,0-999,yes,no,cellular,5,feb,2026-02,148,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30507,45,40-49,admin.,married,secondary,no,67,0-999,no,no,cellular,5,feb,2026-02,326,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30508,45,40-49,unemployed,married,unknown,no,490,0-999,yes,no,cellular,5,feb,2026-02,776,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30509,28,18-29,technician,single,tertiary,no,676,0-999,no,no,cellular,5,feb,2026-02,1138,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30510,44,40-49,management,married,tertiary,no,1451,1k-4.9k,yes,no,cellular,5,feb,2026-02,80,7,4+ contacts,80,15,failure,1,0,1,0,no
C30511,44,40-49,technician,married,tertiary,no,184,0-999,yes,yes,cellular,5,feb,2026-02,653,3,2-3 contacts,8,2,other,1,1,1,0,no
C30512,60,60+,admin.,single,secondary,no,473,0-999,no,no,cellular,5,feb,2026-02,175,2,2-3 contacts,8,1,other,1,0,1,0,no
C30513,41,40-49,blue-collar,married,primary,no,336,0-999,yes,no,cellular,5,feb,2026-02,192,2,2-3 contacts,8,1,other,1,1,1,0,no
C30514,36,30-39,blue-collar,single,secondary,no,0,0-999,yes,no,cellular,5,feb,2026-02,569,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30515,27,18-29,student,single,unknown,no,2183,1k-4.9k,no,no,cellular,5,feb,2026-02,219,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30516,33,30-39,management,married,tertiary,no,377,0-999,yes,no,cellular,5,feb,2026-02,213,2,2-3 contacts,276,1,failure,1,1,1,0,no
C30517,41,40-49,unemployed,married,primary,no,4112,1k-4.9k,no,no,cellular,5,feb,2026-02,764,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30518,31,30-39,services,single,unknown,no,347,0-999,yes,no,cellular,5,feb,2026-02,254,3,2-3 contacts,260,1,failure,1,1,1,0,no
C30519,37,30-39,blue-collar,married,primary,no,655,0-999,yes,no,cellular,5,feb,2026-02,127,2,2-3 contacts,258,4,failure,1,0,1,0,no
C30520,30,30-39,technician,single,secondary,no,11,0-999,no,no,cellular,5,feb,2026-02,363,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C30521,50,50-59,technician,single,secondary,no,1022,1k-4.9k,no,no,telephone,5,feb,2026-02,155,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30522,37,30-39,management,married,tertiary,no,21,0-999,yes,no,cellular,5,feb,2026-02,89,2,2-3 contacts,252,2,failure,1,0,1,0,no
C30523,51,50-59,unemployed,married,secondary,no,3640,1k-4.9k,no,no,telephone,5,feb,2026-02,295,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C30524,57,50-59,technician,married,unknown,no,587,0-999,no,no,telephone,5,feb,2026-02,131,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30525,40,40-49,entrepreneur,divorced,tertiary,no,0,0-999,no,yes,cellular,5,feb,2026-02,985,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C30526,30,30-39,technician,married,secondary,no,436,0-999,yes,no,cellular,5,feb,2026-02,138,3,2-3 contacts,206,8,other,1,0,1,0,no
C30527,34,30-39,admin.,single,secondary,no,713,0-999,no,no,cellular,5,feb,2026-02,124,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30528,40,40-49,unemployed,married,tertiary,no,2135,1k-4.9k,yes,no,cellular,5,feb,2026-02,171,5,4+ contacts,230,1,failure,1,0,1,0,no
C30529,59,50-59,self-employed,single,primary,no,0,0-999,yes,no,telephone,5,feb,2026-02,1307,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30530,57,50-59,management,married,tertiary,no,337,0-999,no,no,cellular,5,feb,2026-02,59,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30531,34,30-39,entrepreneur,married,tertiary,no,1076,1k-4.9k,yes,no,cellular,5,feb,2026-02,136,10,4+ contacts,-1,0,unknown,1,0,0,1,yes
C30532,43,40-49,blue-collar,married,secondary,no,-19,Negative,yes,no,cellular,5,feb,2026-02,124,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30533,31,30-39,blue-collar,married,primary,no,1738,1k-4.9k,no,no,telephone,5,feb,2026-02,895,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30534,34,30-39,management,single,tertiary,no,1228,1k-4.9k,no,no,cellular,5,feb,2026-02,263,8,4+ contacts,-1,0,unknown,1,1,1,1,yes
C30535,39,30-39,blue-collar,single,secondary,no,357,0-999,no,yes,cellular,5,feb,2026-02,250,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30536,39,30-39,technician,single,secondary,no,0,0-999,yes,yes,cellular,5,feb,2026-02,95,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C30537,37,30-39,unemployed,single,primary,no,3777,1k-4.9k,no,no,cellular,5,feb,2026-02,206,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30538,33,30-39,admin.,single,secondary,no,894,0-999,no,no,cellular,5,feb,2026-02,509,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30539,58,50-59,management,married,tertiary,no,3342,1k-4.9k,no,no,cellular,5,feb,2026-02,344,5,4+ contacts,-1,0,unknown,1,1,1,1,yes
C30540,44,40-49,unemployed,divorced,tertiary,no,0,0-999,no,no,cellular,5,feb,2026-02,1960,3,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30541,57,50-59,unemployed,married,secondary,no,4588,1k-4.9k,no,no,cellular,5,feb,2026-02,485,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30542,26,18-29,management,single,tertiary,no,690,0-999,no,no,cellular,5,feb,2026-02,76,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30543,40,40-49,blue-collar,married,primary,no,533,0-999,yes,no,cellular,5,feb,2026-02,675,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C30544,48,40-49,admin.,married,secondary,no,191,0-999,yes,no,cellular,5,feb,2026-02,238,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30545,43,40-49,admin.,single,secondary,no,1022,1k-4.9k,yes,no,cellular,5,feb,2026-02,163,3,2-3 contacts,276,2,failure,1,0,1,0,no
C30546,35,30-39,blue-collar,single,secondary,no,0,0-999,yes,no,cellular,5,feb,2026-02,155,3,2-3 contacts,254,1,other,1,0,1,0,no
C30547,29,18-29,entrepreneur,single,tertiary,no,54,0-999,no,no,cellular,5,feb,2026-02,251,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30548,46,40-49,entrepreneur,married,secondary,no,122,0-999,no,no,cellular,5,feb,2026-02,178,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C30549,32,30-39,management,single,tertiary,no,0,0-999,no,no,cellular,5,feb,2026-02,550,4,4+ contacts,-1,0,unknown,1,1,1,1,yes
C30550,56,50-59,unemployed,divorced,primary,no,1770,1k-4.9k,no,no,cellular,5,feb,2026-02,916,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30551,36,30-39,technician,married,secondary,no,145,0-999,yes,yes,cellular,5,feb,2026-02,267,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30552,42,40-49,technician,married,unknown,no,906,0-999,yes,no,cellular,5,feb,2026-02,434,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30553,34,30-39,technician,single,secondary,no,403,0-999,no,no,cellular,5,feb,2026-02,319,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30554,28,18-29,management,single,tertiary,no,321,0-999,no,yes,cellular,5,feb,2026-02,255,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C30555,29,18-29,housemaid,married,primary,no,132,0-999,no,no,cellular,5,feb,2026-02,559,5,4+ contacts,-1,0,unknown,1,1,1,0,no
C30556,43,40-49,admin.,single,secondary,no,375,0-999,no,yes,cellular,5,feb,2026-02,193,2,2-3 contacts,199,4,failure,1,1,1,0,no
C30557,33,30-39,blue-collar,single,secondary,no,123,0-999,yes,no,cellular,5,feb,2026-02,273,3,2-3 contacts,212,4,failure,1,1,1,0,no
C30558,47,40-49,self-employed,married,secondary,yes,2,0-999,no,no,cellular,5,feb,2026-02,236,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30559,37,30-39,blue-collar,single,secondary,no,111,0-999,yes,no,cellular,5,feb,2026-02,60,2,2-3 contacts,272,2,failure,1,0,1,0,no
C30560,32,30-39,blue-collar,divorced,primary,no,158,0-999,yes,no,cellular,5,feb,2026-02,728,4,4+ contacts,253,1,failure,1,1,1,0,no
C30561,43,40-49,unemployed,married,secondary,no,511,0-999,yes,yes,telephone,5,feb,2026-02,191,5,4+ contacts,190,5,other,1,1,1,0,no
C30562,38,30-39,admin.,divorced,secondary,no,19,0-999,yes,no,cellular,5,feb,2026-02,1130,3,2-3 contacts,251,2,success,1,1,1,1,yes
C30563,26,18-29,technician,single,secondary,no,430,0-999,no,no,cellular,5,feb,2026-02,450,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30564,34,30-39,management,single,tertiary,no,0,0-999,no,no,cellular,5,feb,2026-02,427,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30565,36,30-39,blue-collar,single,unknown,no,43,0-999,no,yes,cellular,5,feb,2026-02,163,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30566,53,50-59,housemaid,single,primary,no,80,0-999,no,no,cellular,5,feb,2026-02,230,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30567,26,18-29,services,married,secondary,no,116,0-999,no,no,cellular,5,feb,2026-02,319,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30568,31,30-39,technician,single,tertiary,no,3729,1k-4.9k,yes,no,cellular,5,feb,2026-02,176,2,2-3 contacts,8,10,other,1,0,1,0,no
C30569,35,30-39,management,married,tertiary,no,506,0-999,yes,no,cellular,5,feb,2026-02,193,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C30570,39,30-39,technician,married,secondary,no,211,0-999,no,no,telephone,6,feb,2026-02,53,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30571,54,50-59,self-employed,married,tertiary,no,542,0-999,no,no,telephone,6,feb,2026-02,48,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C30572,33,30-39,blue-collar,single,secondary,no,687,0-999,yes,no,cellular,6,feb,2026-02,178,2,2-3 contacts,273,1,failure,1,0,1,0,no
C30573,39,30-39,blue-collar,single,secondary,yes,0,0-999,yes,yes,cellular,6,feb,2026-02,14,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C30574,39,30-39,management,single,tertiary,no,0,0-999,yes,no,cellular,6,feb,2026-02,13,8,4+ contacts,9,2,other,1,0,1,0,no
C30575,30,30-39,management,single,tertiary,no,640,0-999,no,no,cellular,6,feb,2026-02,124,4,4+ contacts,213,2,failure,1,0,1,0,no
C30576,33,30-39,admin.,divorced,secondary,no,420,0-999,yes,no,telephone,6,feb,2026-02,112,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30577,34,30-39,services,single,secondary,no,1758,1k-4.9k,yes,no,cellular,6,feb,2026-02,14,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C30578,42,40-49,technician,married,tertiary,no,1397,1k-4.9k,yes,no,cellular,6,feb,2026-02,135,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C30579,36,30-39,unemployed,married,secondary,no,439,0-999,yes,no,telephone,6,feb,2026-02,18,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C30580,30,30-39,technician,single,secondary,no,1282,1k-4.9k,no,no,cellular,6,feb,2026-02,156,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30581,43,40-49,services,married,secondary,no,488,0-999,yes,no,telephone,6,feb,2026-02,8,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C30582,29,18-29,blue-collar,married,secondary,no,247,0-999,no,yes,cellular,6,feb,2026-02,204,2,2-3 contacts,214,1,failure,1,1,1,0,no
C30583,49,40-49,entrepreneur,divorced,tertiary,no,1145,1k-4.9k,yes,yes,cellular,6,feb,2026-02,36,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C30584,38,30-39,blue-collar,married,primary,no,346,0-999,no,no,cellular,6,feb,2026-02,15,3,2-3 contacts,9,3,other,1,0,1,0,no
C30585,52,50-59,management,married,secondary,no,4873,1k-4.9k,no,no,telephone,6,feb,2026-02,381,6,4+ contacts,213,9,failure,1,1,1,0,no
C30586,44,40-49,management,married,tertiary,no,445,0-999,no,yes,telephone,6,feb,2026-02,135,2,2-3 contacts,9,7,other,1,0,1,0,no
C30587,28,18-29,unemployed,single,tertiary,no,0,0-999,no,no,cellular,6,feb,2026-02,15,9,4+ contacts,-1,0,unknown,1,0,0,0,no
C30588,53,50-59,technician,married,secondary,no,287,0-999,no,no,telephone,6,feb,2026-02,13,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C30589,29,18-29,unemployed,single,tertiary,no,111,0-999,no,no,cellular,6,feb,2026-02,98,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30590,38,30-39,admin.,single,secondary,no,648,0-999,yes,no,cellular,6,feb,2026-02,101,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30591,32,30-39,blue-collar,married,primary,no,1518,1k-4.9k,yes,no,telephone,6,feb,2026-02,35,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C30592,64,60+,retired,married,primary,no,440,0-999,no,no,cellular,6,feb,2026-02,495,1,1 contact,-1,0,unknown,1,1,1,1,yes
C30593,26,18-29,management,single,tertiary,no,383,0-999,no,no,cellular,6,feb,2026-02,645,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30594,43,40-49,technician,married,primary,no,321,0-999,yes,no,cellular,6,feb,2026-02,12,5,4+ contacts,268,6,other,1,0,1,0,no
C30595,31,30-39,services,single,secondary,no,13,0-999,no,yes,cellular,6,feb,2026-02,1019,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C30596,51,50-59,management,married,tertiary,no,-321,Negative,no,no,cellular,6,feb,2026-02,470,2,2-3 contacts,9,2,other,1,1,1,0,no
C30597,40,40-49,technician,married,secondary,no,990,0-999,yes,no,cellular,6,feb,2026-02,252,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30598,56,50-59,admin.,married,secondary,no,1554,1k-4.9k,yes,yes,cellular,6,feb,2026-02,15,6,4+ contacts,190,27,other,1,0,1,0,no
C30599,40,40-49,entrepreneur,married,secondary,no,2663,1k-4.9k,yes,yes,cellular,6,feb,2026-02,289,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C30600,30,30-39,unemployed,single,tertiary,no,306,0-999,no,no,cellular,6,feb,2026-02,90,6,4+ contacts,256,14,failure,1,0,1,0,no
C30601,61,60+,retired,married,primary,no,3738,1k-4.9k,no,no,telephone,6,feb,2026-02,188,1,1 contact,-1,0,unknown,1,1,1,0,no
C30602,32,30-39,student,single,unknown,no,5969,5k+,no,no,cellular,6,feb,2026-02,12,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C30603,37,30-39,services,single,primary,no,0,0-999,no,yes,cellular,6,feb,2026-02,155,6,4+ contacts,245,5,other,1,0,1,0,no
C30604,52,50-59,unemployed,married,tertiary,no,0,0-999,no,no,telephone,6,feb,2026-02,43,4,4+ contacts,-1,0,unknown,1,0,0,0,no
